"filename", "language", "C", "C++", "comment", "blank", "total"
"/home/everlasting/acm_training/vjudge/WUST/贪心/今年暑假不AC.cpp", "C++", 0, 40, 1, 5, 46
"/home/everlasting/acm_training/vjudge/WUST/贪心/均分纸牌.cpp", "C++", 0, 42, 1, 8, 51
"/home/everlasting/acm_training/vjudge/WUST/贪心/多关键字排序.cpp", "C++", 0, 37, 1, 9, 47
"/home/everlasting/acm_training/vjudge/WUST/贪心/学生分组.cpp", "C++", 0, 45, 1, 9, 55
"/home/everlasting/acm_training/vjudge/WUST/贪心/序列.cpp", "C++", 0, 64, 1, 9, 74
"/home/everlasting/acm_training/vjudge/WUST/贪心/排序与位置.cpp", "C++", 0, 39, 1, 12, 52
"/home/everlasting/acm_training/vjudge/WUST/贪心/排序与编号.cpp", "C++", 0, 35, 1, 9, 45
"/home/everlasting/acm_training/vjudge/WUST/贪心/排队接水.cpp", "C++", 0, 44, 1, 9, 54
"/home/everlasting/acm_training/vjudge/WUST/贪心/智力大冲浪.cpp", "C++", 0, 50, 1, 6, 57
"/home/everlasting/acm_training/vjudge/WUST/贪心/最小新整数.cpp", "C++", 0, 46, 0, 9, 55
"/home/everlasting/acm_training/vjudge/WUST/贪心/第 k 小整数.cpp", "C++", 0, 37, 1, 8, 46
"/home/everlasting/acm_training/vjudge/WUST/贪心/答疑.cpp", "C++", 0, 41, 1, 8, 50
"/home/everlasting/acm_training/vjudge/WUST/贪心/糖果传递.cpp", "C++", 0, 39, 1, 7, 47
"/home/everlasting/acm_training/vjudge/WUST/贪心/苦竹林.cpp", "C++", 0, 37, 1, 10, 48
"/home/everlasting/acm_training/vjudge/WUST/贪心/重复字符串.cpp", "C++", 0, 41, 2, 11, 54
"/home/everlasting/acm_training/实验课/求1-100的和.c", "C", 9, 0, 0, 1, 10
"/home/everlasting/acm_training/板子/Sparse_Table.cpp", "C++", 0, 43, 1, 5, 49
"/home/everlasting/acm_training/板子/get_C.cpp", "C++", 0, 43, 1, 10, 54
"/home/everlasting/acm_training/板子/get_factors.cpp", "C++", 0, 54, 1, 8, 63
"/home/everlasting/acm_training/板子/get_primes.cpp", "C++", 0, 36, 1, 7, 44
"/home/everlasting/acm_training/板子/qpow.cpp", "C++", 0, 33, 1, 6, 40
"/home/everlasting/acm_training/比赛/2024核桃杯/A.cpp", "C++", 0, 23, 1, 4, 28
"/home/everlasting/acm_training/比赛/2024核桃杯/B.cpp", "C++", 0, 37, 1, 9, 47
"/home/everlasting/acm_training/比赛/2024核桃杯/D.cpp", "C++", 0, 47, 1, 10, 58
"/home/everlasting/acm_training/比赛/2024核桃杯/H.cpp", "C++", 0, 31, 0, 7, 38
"/home/everlasting/acm_training/比赛/2024核桃杯/I.cpp", "C++", 0, 34, 0, 9, 43
"/home/everlasting/acm_training/比赛/2024核桃杯/k.cpp", "C++", 0, 32, 0, 7, 39
"/home/everlasting/acm_training/比赛/2025CNB/A.cpp", "C++", 0, 25, 1, 5, 31
"/home/everlasting/acm_training/比赛/2025CNB/B.cpp", "C++", 0, 32, 1, 6, 39
"/home/everlasting/acm_training/比赛/2025CNB/C.cpp", "C++", 0, 41, 1, 5, 47
"/home/everlasting/acm_training/比赛/2025CNB/D.cpp", "C++", 0, 39, 1, 7, 47
"/home/everlasting/acm_training/比赛/2025CNB/E.cpp", "C++", 0, 117, 1, 13, 131
"/home/everlasting/acm_training/比赛/2025CNB/F.cpp", "C++", 0, 35, 1, 8, 44
"/home/everlasting/acm_training/比赛/2025CNB/G.cpp", "C++", 0, 29, 1, 6, 36
"/home/everlasting/acm_training/比赛/2025CNB/H.cpp", "C++", 0, 46, 1, 7, 54
"/home/everlasting/acm_training/比赛/2025CNB/I.cpp", "C++", 0, 43, 1, 7, 51
"/home/everlasting/acm_training/比赛/2025CNB/K.cpp", "C++", 0, 56, 1, 9, 66
"/home/everlasting/acm_training/比赛/2025CNB/L.cpp", "C++", 0, 54, 1, 10, 65
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/A.cpp", "C++", 0, 34, 1, 5, 40
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/C.cpp", "C++", 0, 58, 0, 10, 68
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/H.cpp", "C++", 0, 38, 1, 7, 46
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/I.cpp", "C++", 0, 44, 0, 5, 49
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/J.cpp", "C++", 0, 41, 1, 5, 47
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/K.cpp", "C++", 0, 32, 1, 5, 38
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/L.cpp", "C++", 0, 50, 0, 8, 58
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/A.cpp", "C++", 0, 136, 1, 10, 147
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/B.cpp", "C++", 0, 61, 0, 8, 69
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/F1.cpp", "C++", 0, 38, 0, 7, 45
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/F2.cpp", "C++", 0, 61, 0, 8, 69
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/G.cpp", "C++", 0, 42, 1, 6, 49
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/H1.cpp", "C++", 0, 35, 1, 5, 41
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/H2.cpp", "C++", 0, 52, 1, 9, 62
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/L.cpp", "C++", 0, 25, 1, 4, 30
"/home/everlasting/acm_training/比赛/一/A.cpp", "C++", 0, 33, 1, 9, 43
"/home/everlasting/acm_training/比赛/一/D.cpp", "C++", 0, 23, 1, 3, 27
"/home/everlasting/acm_training/比赛/一/F.cpp", "C++", 0, 71, 1, 7, 79
"/home/everlasting/acm_training/比赛/一/M.cpp", "C++", 0, 41, 1, 4, 46
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/A.cpp", "C++", 0, 26, 1, 5, 32
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/B.cpp", "C++", 0, 60, 0, 7, 67
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/C.cpp", "C++", 0, 49, 2, 9, 60
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/E.cpp", "C++", 0, 78, 1, 12, 91
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/H.cpp", "C++", 0, 42, 1, 10, 53
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/I.cpp", "C++", 0, 37, 1, 8, 46
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/L.cpp", "C++", 0, 24, 1, 5, 30
"/home/everlasting/acm_training/比赛/二/C.cpp", "C++", 0, 34, 1, 5, 40
"/home/everlasting/acm_training/比赛/二/D.cpp", "C++", 0, 34, 1, 4, 39
"/home/everlasting/acm_training/比赛/二/E.cpp", "C++", 0, 45, 1, 8, 54
"/home/everlasting/acm_training/比赛/二/H.cpp", "C++", 0, 41, 1, 9, 51
"/home/everlasting/acm_training/比赛/二/I.cpp", "C++", 0, 40, 1, 12, 53
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/A.cpp", "C++", 0, 44, 5, 11, 60
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/B.cpp", "C++", 0, 53, 4, 10, 67
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/C.cpp", "C++", 0, 54, 19, 12, 85
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/G.cpp", "C++", 0, 59, 0, 8, 67
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/H.cpp", "C++", 0, 67, 0, 10, 77
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/I.cpp", "C++", 0, 30, 0, 5, 35
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/J.cpp", "C++", 0, 99, 0, 12, 111
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/K.cpp", "C++", 0, 53, 0, 11, 64
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/L.cpp", "C++", 0, 30, 0, 5, 35
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/M.cpp", "C++", 0, 43, 0, 9, 52
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/测试赛/A.cpp", "C++", 0, 35, 0, 5, 40
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/测试赛/B.cpp", "C++", 0, 38, 0, 6, 44
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/测试赛/C.cpp", "C++", 0, 37, 0, 6, 43
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/测试赛/D.cpp", "C++", 0, 127, 7, 19, 153
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/热身赛/A.cpp", "C++", 0, 32, 0, 5, 37
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/热身赛/B.cpp", "C++", 0, 43, 0, 5, 48
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/热身赛/C.cpp", "C++", 0, 43, 0, 7, 50
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/热身赛/E.cpp", "C++", 0, 25, 1, 5, 31
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/A.cpp", "C++", 0, 36, 1, 5, 42
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/B.cpp", "C++", 0, 141, 0, 18, 159
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/C.cpp", "C++", 0, 39, 1, 5, 45
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/E.cpp", "C++", 0, 61, 1, 7, 69
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/F.cpp", "C++", 0, 42, 0, 6, 48
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/G.cpp", "C++", 0, 60, 0, 11, 71
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/K.cpp", "C++", 0, 52, 1, 9, 62
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/M.cpp", "C++", 0, 52, 1, 7, 60
"/home/everlasting/acm_training/比赛/周赛/一/A.cpp", "C++", 0, 55, 1, 9, 65
"/home/everlasting/acm_training/比赛/周赛/一/B.cpp", "C++", 0, 42, 1, 6, 49
"/home/everlasting/acm_training/比赛/周赛/一/C.cpp", "C++", 0, 52, 1, 5, 58
"/home/everlasting/acm_training/比赛/周赛/一/D.cpp", "C++", 0, 48, 1, 9, 58
"/home/everlasting/acm_training/比赛/周赛/一/E.cpp", "C++", 0, 28, 1, 5, 34
"/home/everlasting/acm_training/比赛/周赛/一/F.cpp", "C++", 0, 37, 0, 8, 45
"/home/everlasting/acm_training/比赛/周赛/一/G.cpp", "C++", 0, 65, 0, 11, 76
"/home/everlasting/acm_training/比赛/周赛/一/H.cpp", "C++", 0, 61, 0, 12, 73
"/home/everlasting/acm_training/比赛/周赛/三/A.cpp", "C++", 0, 32, 1, 4, 37
"/home/everlasting/acm_training/比赛/周赛/三/B.cpp", "C++", 0, 41, 2, 4, 47
"/home/everlasting/acm_training/比赛/周赛/三/C.cpp", "C++", 0, 49, 2, 5, 56
"/home/everlasting/acm_training/比赛/周赛/三/D.cpp", "C++", 0, 42, 1, 8, 51
"/home/everlasting/acm_training/比赛/周赛/三/E.cpp", "C++", 0, 23, 1, 5, 29
"/home/everlasting/acm_training/比赛/周赛/三/F.cpp", "C++", 0, 228, 1, 10, 239
"/home/everlasting/acm_training/比赛/周赛/二/A.cpp", "C++", 0, 32, 0, 5, 37
"/home/everlasting/acm_training/比赛/周赛/二/B.cpp", "C++", 0, 49, 0, 9, 58
"/home/everlasting/acm_training/比赛/周赛/二/C.cpp", "C++", 0, 63, 3, 9, 75
"/home/everlasting/acm_training/比赛/周赛/二/D.cpp", "C++", 0, 33, 0, 5, 38
"/home/everlasting/acm_training/比赛/周赛/二/E.cpp", "C++", 0, 40, 0, 8, 48
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-1.cpp", "C++", 0, 24, 1, 4, 29
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-10.cpp", "C++", 0, 70, 1, 10, 81
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-11.cpp", "C++", 0, 76, 0, 6, 82
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-2.cpp", "C++", 0, 23, 1, 6, 30
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-3.cpp", "C++", 0, 42, 1, 7, 50
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-4.cpp", "C++", 0, 46, 1, 9, 56
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-5.cpp", "C++", 0, 36, 1, 10, 47
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-6.cpp", "C++", 0, 26, 1, 8, 35
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-7.cpp", "C++", 0, 28, 2, 7, 37
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-8.cpp", "C++", 0, 41, 2, 8, 51
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-9.cpp", "C++", 0, 33, 1, 6, 40
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第二场/7-1.cpp", "C++", 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第二场/7-2.cpp", "C++", 0, 35, 0, 7, 42
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第二场/7-3.cpp", "C++", 0, 39, 1, 9, 49
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第二场/7-4.cpp", "C++", 0, 44, 0, 8, 52
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第二场/7-5.cpp", "C++", 0, 57, 1, 7, 65
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-1.cpp", "C++", 0, 22, 1, 4, 27
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-10.cpp", "C++", 0, 34, 0, 9, 43
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-11.cpp", "C++", 0, 52, 0, 10, 62
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-2.cpp", "C++", 0, 29, 1, 6, 36
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-3.cpp", "C++", 0, 40, 1, 4, 45
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-4.cpp", "C++", 0, 27, 1, 6, 34
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-5.cpp", "C++", 0, 24, 1, 6, 31
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-6.cpp", "C++", 0, 42, 1, 8, 51
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-7.cpp", "C++", 0, 35, 1, 9, 45
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-8.cpp", "C++", 0, 42, 0, 10, 52
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-9.cpp", "C++", 0, 113, 1, 11, 125
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-1.cpp", "C++", 0, 22, 1, 5, 28
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-10.cpp", "C++", 0, 128, 1, 10, 139
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-11.cpp", "C++", 0, 31, 3, 14, 48
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-11deepseek.cpp", "C++", 0, 109, 0, 12, 121
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-2.cpp", "C++", 0, 28, 1, 6, 35
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-3.cpp", "C++", 0, 37, 1, 7, 45
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-4.cpp", "C++", 0, 30, 1, 7, 38
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-5.cpp", "C++", 0, 44, 1, 10, 55
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-6.cpp", "C++", 0, 39, 1, 10, 50
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-7.cpp", "C++", 0, 32, 1, 8, 41
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-8.cpp", "C++", 0, 70, 1, 17, 88
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-9.cpp", "C++", 0, 29, 1, 7, 37
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/A.cpp", "C++", 0, 31, 1, 8, 40
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/C.cpp", "C++", 0, 48, 2, 10, 60
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/E.cpp", "C++", 0, 35, 1, 5, 41
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/F.cpp", "C++", 0, 35, 1, 7, 43
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/H.cpp", "C++", 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/L.cpp", "C++", 0, 32, 1, 5, 38
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/M.cpp", "C++", 0, 36, 1, 5, 42
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/k.cpp", "C++", 0, 41, 1, 6, 48
"/home/everlasting/acm_training/比赛/浙大城市学院第二十二届大学生程序设计竞赛/A.cpp", "C++", 0, 24, 1, 4, 29
"/home/everlasting/acm_training/比赛/浙大城市学院第二十二届大学生程序设计竞赛/B.cpp", "C++", 0, 50, 1, 10, 61
"/home/everlasting/acm_training/比赛/浙大城市学院第二十二届大学生程序设计竞赛/D.cpp", "C++", 0, 38, 1, 5, 44
"/home/everlasting/acm_training/比赛/浙大城市学院第二十二届大学生程序设计竞赛/E.cpp", "C++", 0, 33, 1, 4, 38
"/home/everlasting/acm_training/比赛/浙大城市学院第二十二届大学生程序设计竞赛/H.cpp", "C++", 0, 64, 3, 11, 78
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/A.cpp", "C++", 0, 34, 0, 8, 42
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/B.cpp", "C++", 0, 36, 1, 5, 42
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/C.cpp", "C++", 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/D.cpp", "C++", 0, 38, 1, 9, 48
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/E.cpp", "C++", 0, 42, 1, 8, 51
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/F.cpp", "C++", 0, 28, 1, 5, 34
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/G.cpp", "C++", 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/H.cpp", "C++", 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/I.cpp", "C++", 0, 54, 0, 5, 59
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/J.cpp", "C++", 0, 36, 0, 8, 44
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/K.cpp", "C++", 0, 48, 0, 6, 54
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/L.cpp", "C++", 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/M.cpp", "C++", 0, 32, 1, 5, 38
"/home/everlasting/acm_training/洛谷/st表/P1816.cpp", "C++", 0, 39, 1, 6, 46
"/home/everlasting/acm_training/洛谷/st表/P2251.cpp", "C++", 0, 54, 1, 8, 63
"/home/everlasting/acm_training/洛谷/st表/P2880.cpp", "C++", 0, 43, 1, 5, 49
"/home/everlasting/acm_training/洛谷/st表/P3865.cpp", "C++", 0, 41, 1, 7, 49
"/home/everlasting/acm_training/洛谷/【算法1-1】模拟与高精度/P1042 [NOIP 2003 普及组] 乒乓球.cpp", "C++", 0, 32, 0, 1, 33
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/A.cpp", "C++", 0, 0, 0, 1, 1
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/B.cpp", "C++", 0, 36, 1, 6, 43
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/D.cpp", "C++", 0, 0, 0, 1, 1
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/E.cpp", "C++", 0, 57, 1, 8, 66
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/F.cpp", "C++", 0, 71, 1, 8, 80
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/G.cpp", "C++", 0, 35, 0, 5, 40
